name,source,entity_id,entity_type,country
"MORINA, Xhavit",SDN,7745,individual,
"MRDJA, Darko",SDN,7746,individual,
"MUSLIU, Isak",SDN,7749,individual,
"MUSLIU, Shefqet",SDN,7751,individual,
"MUSTAFA, Rrustem",SDN,7752,individual,
"NALETILIC, Mladen",SDN,7753,individual,
NATIONAL COMMITTEE FOR THE LIBERATION AND PROTECTION OF ALBANIAN LANDS,SDN,7754,,
NATIONAL LIBERATION ARMY,SDN,7755,,
NATIONAL MOVEMENT FOR THE LIBERATION OF KOSOVO,SDN,7756,,
"NDRECAJ, Maliq",SDN,7757,individual,
"NIKOLIC, Momir",SDN,7760,individual,
"NIKOLIC, Zarko",SDN,7761,individual,
"OBRENOVIC, Dragan",SDN,7762,individual,
"PANDUREVIC, Vinko",SDN,7765,individual,
"PAVKOVIC, Nebojsa",SDN,7766,individual,
"PERIC, Jozo",SDN,7767,individual,
"PLAVSIC, Biljana",SDN,7768,individual,
"POLITICAL COUNCIL OF PRESEVO, MEDVEDJA, AND BUJANOVAC",SDN,7769,,
"POPOVIC, Vujadin",SDN,7770,individual,
POPULAR MOVEMENT OF KOSOVO,SDN,7771,,
"PRCAC, Dragoljub",SDN,7772,individual,
PUMA SECURITY COMPANY,SDN,7774,,Bosnia and Herzegovina
"RADIC, Miroslav",SDN,7775,individual,
"RADIC, Mlado",SDN,7776,individual,
"RAJIC, Ivica",SDN,7777,individual,
"RASEVIC, Mitar",SDN,7778,individual,
"REXHEPI, Daut",SDN,7779,individual,
"ROGULJIC, Slavko",SDN,7780,individual,
"SAHINPASIC, Senad",SDN,7782,individual,
"SAINOVIC, Nikola",SDN,7783,individual,
"SAMIU, Izair",SDN,7784,individual,
"SANTIC, Vladimir",SDN,7785,individual,
"SELIMI, Rexhep",SDN,7786,individual,
"SESELJ, Vojislav",SDN,7787,individual,
"SHAQIRI, Shaqir",SDN,7788,individual,
"SIKIRICA, Dusko",SDN,7789,individual,
"SIMATOVIC, Franko",SDN,7790,individual,
"SIMIC, Blagoje",SDN,7791,individual,
"SIMIC, Milan",SDN,7792,individual,
"SLJIVANCANIN, Veselin",SDN,7793,individual,
"SOPTA, Stanko",SDN,7794,individual,
"STAKIC, Milomir",SDN,7795,individual,
"STANISIC, Jovica",SDN,7796,individual,
"STANKOVIC, Radovan",SDN,7797,individual,
"STEPANOVIC, Novak",SDN,7798,individual,
"SUMA, Emrush",SDN,7801,individual,
"SYLA, Azem",SDN,7802,individual,
"TADIC, Dusan",SDN,7803,individual,
"TADIC, Miroslav",SDN,7804,individual,
"TODOVIC, Savo",SDN,7807,individual,
"UKSINI, Sami",SDN,7808,individual,
"VASILJEVIC, Mitar",SDN,7809,individual,
"VUKOVIC, Zoran",SDN,7810,individual,
"XHAFERI, Shefit",SDN,7811,individual,
"XHEMAJLI, Emrush",SDN,7812,individual,
"XHEMAJLI, Muhamet",SDN,7813,individual,
"ZARIC, Simo",SDN,7814,individual,
"ZELEN-KARADZIC, Ljiljana",SDN,7815,individual,
"ZIGIC, Zoran",SDN,7817,individual,
"ZUPLJANIN, Stojan",SDN,7818,individual,
"DIAS DE MENDONCA, Leonardo",SDN,7819,individual,
"ESPARRAGOZA MORENO, Juan Jose",SDN,7820,individual,Mexico
"PALMA SALAZAR, Hector Luis",SDN,7821,individual,
"QUINTERO MERAZ, Jose Albino",SDN,7822,individual,
UNITED WA STATE ARMY,SDN,7825,,
"ABDAOUI, Youssef",SDN,7826,individual,Italy
"AKLI, Mohamed Amine",SDN,7827,individual,
"AMDOUNI, Mehrez",SDN,7828,individual,
"AYARI, Chiheb Ben Mohamed",SDN,7829,individual,Italy
"BAAZAOUI, Mondher",SDN,7830,individual,Italy
"DUMONT, Lionel",SDN,7831,individual,
"ESSAADI, Moussa Ben Amor Ben Ali",SDN,7832,individual,Italy
"FETTAR, Rachid",SDN,7833,individual,Italy
"HAMAMI, Brahim Ben Hedili Ben Mohamed",SDN,7834,individual,Italy
"JARRAYA, Khalil",SDN,7835,individual,Italy
"JARRAYA, Mounir Ben Habib",SDN,7836,individual,Italy
"JENDOUBI, Faouzi Ben Mohamed Ben Ahmed",SDN,7837,individual,Italy
"MNASRI, Fethi Ben Rebai Ben Absha",SDN,7838,individual,Italy
"OUAZ, Najib",SDN,7839,individual,Italy
"RARRBO, Ahmed Hosni",SDN,7840,individual,
"SALEH, Nedal",SDN,7841,individual,Italy
"MZOUDI, Abdelghani",SDN,7842,individual,Germany
"AL-TIKRITI, Saddam Hussein",SDN,7843,individual,
"AL-TIKRITI, Qusay Saddam Hussein",SDN,7844,individual,
"AL-TIKRITI, Uday Saddam Hussein",SDN,7845,individual,
"AL-TIKRITI, Abid Hamid Mahmud",SDN,7846,individual,
"AL-TIKRITI, Ali Hassan al-Majid",SDN,7847,individual,
"AL-DURI, Izzat Ibrahim",SDN,7848,individual,
"AL-TIKRITI, Hani abd-al-Latif Tilfah",SDN,7849,individual,
"AL-NUMAN, Aziz Salih",SDN,7850,individual,
"ZUBAIDI, Muhammad Hamza",SDN,7851,individual,
"AL-TIKRITI, Kamal Mustafa Sultan Abdallah",SDN,7852,individual,
"AL-TIKRITI, Barzan abd al-Ghafur Sulaiman Majid",SDN,7853,individual,
"AL-TIKRITI, Muzahim Sa'b Hassan",SDN,7854,individual,
"AL-TIKRITI, Ibrahim Ahmad abd al-Sattar Muhammed",SDN,7855,individual,
"AL-RAWI, Saif-al-Din Fulayyih Hassan Taha",SDN,7856,individual,
"AL-TIKRITI, Rafi abd-al-Latif Tilfah",SDN,7857,individual,
"AL-TIKRITI, Tahir Jalil Habbush",SDN,7858,individual,
"AL-TIKRITI, Hamid Raja Shalah",SDN,7859,individual,
"AL-DULAYMI, Latif Nusayyif Jasim",SDN,7860,individual,
"HUWAYSH, Abd-al-Tawab Mullah",SDN,7861,individual,
"AL-JIZRAWI, Taha Yassin Ramadan",SDN,7862,individual,
"AL-TIKRITI, Rukan Razuki abd-al-Ghafur Sulaiman",SDN,7863,individual,
"AL-TIKRITI, Jamal Mustafa Abdallah Sultan",SDN,7864,individual,
"HADI, Mizban Khadr",SDN,7865,individual,
"MA'RUF, Taha Muhyi-al-Din",SDN,7866,individual,
"AZIZ, Tariq",SDN,7867,individual,
"AL-TIKRITI, Walid Hamid Tawfiq",SDN,7868,individual,
"AL-TAI, Sultan Hashim Ahmad",SDN,7869,individual,
"AL-AZZAWI, Hikmat Mizban Ibrahim",SDN,7870,individual,
"AL-AHMAD, Mahmud Dhiyab",SDN,7871,individual,
"AL-RAWI, Ayad Futayyih Khalifa",SDN,7872,individual,
"AL-NAQIB, Zuhair Talib abd-al-Sattar",SDN,7873,individual,
"AL-SA'DI, Amir Hamudi Hassan",SDN,7874,individual,
"AL-UBAIDI, Amir Rashid Muhammad",SDN,7875,individual,
"AL-YASSIN, Husam Muhammad Amin",SDN,7876,individual,
"AL-TIKRITI, Sab'awi Ibrahim Hassan",SDN,7878,individual,
"AL-TIKRITI, Watban Ibrahim Hassan",SDN,7879,individual,
"AL-TIKRITI, Barzan Ibrahim Hassan",SDN,7880,individual,Switzerland
"AMMASH, Huda Salih Mahdi",SDN,7881,individual,
"AL-SAD'UN, Abd-al-Baqi abd-al-Karim Abdallah",SDN,7882,individual,
"AL-SA'DUN, Muhammad Zimam abd-al-Razzaq",SDN,7883,individual,
"AL-NAJIM, Samir abd al-Aziz",SDN,7884,individual,
"ABD-AL-GHAFUR, Humam abd-al-Khaliq",SDN,7885,individual,
"AL-UBAIDI, Yahia Abdallah",SDN,7886,individual,
"GHALIB, Nayif Shindakh Thamir",SDN,7887,individual,
"AL-MASHHADANI, Saif-al-Din",SDN,7888,individual,
"GHARIB, Fadil Mahmud",SDN,7889,individual,
"AL-KHAFAJI, Muhsin Khadr",SDN,7890,individual,
"KAZIM, Rashid Taan",SDN,7891,individual,
"AL-KUBAYSI, Ugla Abid Saqar",SDN,7892,individual,
"AL-UBAIDI, Ghazi Hammud",SDN,7893,individual,
"MAHDI, Adil Abdallah",SDN,7894,individual,
"AL-AWADI, Hussein Qaid",SDN,7895,individual,
"AL-MUHAMMAD, Khamis Sirhan",SDN,7896,individual,
"AL-TIKRITI, Sa'd abd-al-Majid al-Faysal",SDN,7897,individual,
"SPASOJEVIC, Dragon",SDN,7898,individual,Bosnia and Herzegovina
"VASIC, Dragomir",SDN,7899,individual,Bosnia and Herzegovina
ASSOCIATION DE SECOURS PALESTINIENS,SDN,7911,,Switzerland
"AL-ALAMI, Imad Khalil",SDN,7912,individual,
"HAMDAN, Usama",SDN,7913,individual,Lebanon
"MISHAAL, Khalid",SDN,7914,individual,Syria
"RANTISI, Abdel Aziz",SDN,7915,individual,undetermined
COMITE' DE BIENFAISANCE ET DE SECOURS AUX PALESTINIENS,SDN,7916,,France
INTERPAL,SDN,7917,,United Kingdom
PALESTINIAN ASSOCIATION IN AUSTRIA,SDN,7918,,Austria
SANABIL ASSOCIATION FOR RELIEF AND DEVELOPMENT,SDN,7919,,Lebanon
"DWIKARNA, Agus",SDN,7921,individual,
"JULKIPLI, Salim Y Salamuddin",SDN,7923,individual,Philippines
"MUNANDAR, Aris",SDN,7924,individual,
"MURAD, Abdul Hakim",SDN,7925,individual,
"SIREGAR, Parlindungan",SDN,7927,individual,
"SYAWAL, Yassin",SDN,7928,individual,
"YUNOS, Mukhlis",SDN,7929,individual,
"BIN MANSOUR, Amran",SDN,7932,individual,
"HIR, Zulkifli Bin Abdul",SDN,7933,individual,
"KASMURI, Abdul Manaf",SDN,7934,individual,
"MARZUKI, Zulkifli",SDN,7935,individual,
"SUFAAT, Yazid",SDN,7936,individual,
"WAN MIN, Wan Mat",SDN,7938,individual,
"ZAKARIA, Zaini",SDN,7939,individual,Malaysia
"ABU DHESS, Mohamed",SDN,7940,individual,Germany
"AL-DAGMA, Aschraf",SDN,7942,individual,Germany
"MOUSTFA, Djamel",SDN,7944,individual,Algeria
"SHALABI, Ismail Abdallah Sbaitan",SDN,7945,individual,Germany
AL-AKHTAR TRUST INTERNATIONAL,SDN,7946,,Pakistan
AL-BAKOUN ALA AL-AHD ORGANIZATION,SDN,8083,,Algeria
"BELMOKHTAR, Mokhtar",SDN,8084,individual,
DHAMAT HOUMET DAAWA SALAFIA,SDN,8085,,Algeria
"EL HADI, Mustapha Nasri Ben Abdul Kader Ait",SDN,8086,individual,
"LOUNICI, Djamel",SDN,8087,individual,
"BEN ABDELHAKIM, Cherif Said",SDN,8090,individual,Italy
"BOUYAHIA, Hamadi Ben Abdul Aziz Ben Ali",SDN,8091,individual,Italy
"CABDULLAAH, Ciise Maxamed",SDN,8092,individual,Italy
"DRISSI, Noureddine Ben Ali Ben Belkassem",SDN,8093,individual,Italy
"EL AYASHI, Radi Abd El Samie Abou El Yazid",SDN,8094,individual,Italy
"HAMMID, Mohammed Tahir",SDN,8095,individual,Italy
"HAMRAOUI, Kamel Ben Mouldi Ben Hassan",SDN,8096,individual,Italy
"MOSTAFA, Mohamed Amin",SDN,8098,individual,Italy
"RIHANI, Lotfi Ben Abdul Hamid Ben Ali",SDN,8099,individual,Italy
"ROUINE, Lazher Ben Khalifa Ben Ahmed",SDN,8100,individual,Italy
"SALEH AL-SAADI, Nassim Ben Mohamed Al-Cherif ben Mohamed",SDN,8101,individual,Italy
"TRABELSI, Mourad",SDN,8102,individual,Italy
"ZARKAOUI, Imed Ben Mekki Ben Al-Akhdar",SDN,8103,individual,Italy
"AMMARI, Saifi",SDN,8104,individual,
"DURGUTI, Safet",SDN,8105,individual,
"ABO GHAITH, Sulaiman Jassem",SDN,8106,individual,
AL-HARAMAIN : PAKISTAN BRANCH,SDN,8107,,Pakistan
AL-HARAMAIN : INDONESIA BRANCH,SDN,8108,,Indonesia
AL-HARAMAIN : KENYA BRANCH,SDN,8109,,Kenya
AL-HARAMAIN : TANZANIA BRANCH,SDN,8110,,Tanzania
"BASEVIC, Dragan",SDN,8111,individual,
"BOROVCANIN, Veljko",SDN,8112,individual,
"DJORDA, Samojko",SDN,8113,individual,
"ECIM, Ljuban",SDN,8114,individual,
"JAKUPI, Avdyl",SDN,8115,individual,
"KOJIC, Radomir",SDN,8116,individual,
"KOVAC, Tomislav",SDN,8117,individual,
"KUJUNDZIC, Predrag",SDN,8118,individual,
"MARIJANOVIC, Milovan",SDN,8119,individual,
"SARAC, Ivan",SDN,8120,individual,
"SHAQIRI, Xhezair",SDN,8122,individual,
"THACI, Menduh",SDN,8123,individual,
"2904977 CANADA, INC.",SDN,8124,,Canada
CORPORACION CIMEX S.A.,SDN,8125,,Cuba
CUBANACAN GROUP,SDN,8126,,Cuba
CUBANACAN INTERNATIONAL B.V,SDN,8127,,Netherlands
CUBANACAN U.K. LIMITED,SDN,8128,,United Kingdom
HAVANATUR S.A.,SDN,8129,,Cuba
HAVANATUR BAHAMAS LTD.,SDN,8131,,"Bahamas, The"
HAVANATUR CHILE S.A.,SDN,8132,,Chile
LA COMPANIA TIENDAS UNIVERSO S.A.,SDN,8133,,
FUNDACION PARA LA PAZ DE CORDOBA,SDN,8134,,Colombia
"ARROYAVE RUIZ, Elkin Alberto",SDN,8138,individual,Colombia
"ATENCIA PITALUA, Rafael Dario",SDN,8139,individual,Colombia
"BLANCO PUERTA, Edgar Fernando",SDN,8140,individual,
"BUITRAGO PARADA, Hector German",SDN,8144,individual,
"CASTANO GIL, Carlos",SDN,8147,individual,
"CASTANO GIL, Jose Vicente",SDN,8149,individual,
"CASTELLANOS GARZON, Henry",SDN,8150,individual,Venezuela
"CIFUENTES GALINDO, Luis Eduardo",SDN,8151,individual,
"DUQUE GAVIRIA, Ivan Roberto",SDN,8153,individual,
"GIRALDO SERNA, Hernan",SDN,8154,individual,
"GOMEZ ALVAREZ, Sor Teresa",SDN,8155,individual,
"ISAZA ARANGO, Ramon Maria",SDN,8156,individual,
"MANCUSO GOMEZ, Salvatore",SDN,8158,individual,Colombia
"MARIN ARANGO, Luciano",SDN,8159,individual,Venezuela
"MURILLO BEJARANO, Diego Fernando",SDN,8163,individual,
"AL-ZINDANI, Shaykh Abd-al-Majid",SDN,8175,individual,
"ABD AL-GHAFAR, Sundus",SDN,8183,individual,Iraq
"AL-DURI, Jawhar Majid",SDN,8184,individual,Iraq
"AL-RABI'I, Nidal",SDN,8185,individual,Iraq
"AL-TIKRITI, Ali Barzan Ibrahim Hasan",SDN,8186,individual,Switzerland
"AL-TIKRITI, Ali Saddam Hussein",SDN,8187,individual,
"AL-TIKRITI, Hala Saddam Hussein",SDN,8188,individual,
"AL-TIKRITI, Khawla Barzan Ibrahim Hasan",SDN,8189,individual,Switzerland
"AL-TIKRITI, Mohammad Barzan Ibrahim Hasan",SDN,8190,individual,Switzerland
"AL-TIKRITI, Noor Barzan Ibrahim Hasan",SDN,8191,individual,Switzerland
"AL-TIKRITI, Raghad Saddam Hussein",SDN,8192,individual,Jordan
"AL-TIKRITI, Rana Saddam Hussein",SDN,8193,individual,Jordan
"AL-TIKRITI, Saja Barzan Ibrahim Hasan",SDN,8194,individual,Switzerland
"AL-TIKRITI, Thoraya Barzan Ibrahim Hasan",SDN,8195,individual,Iraq
"AL-UBAYDI, Intissar",SDN,8196,individual,Iraq
"SHAHBANDAR, Samira",SDN,8197,individual,
"TILFAH, Sajida Khayrallah",SDN,8198,individual,
HOLA SUN HOLIDAYS LIMITED,SDN,8199,,Canada
"DERAMCHI, Othman",SDN,8200,individual,Italy
"BENDEBKA, L'Hadi",SDN,8202,individual,Italy
"AHMED NACER, Yacine",SDN,8203,individual,Algeria
"KIFANE, Abderrahmane",SDN,8204,individual,Italy
"EL HEIT, Ali",SDN,8205,individual,Italy
"HADDAD, Fethi Ben Assen Ben Salem",SDN,8207,individual,Italy
"ABBES, Moustafa",SDN,8208,individual,Italy
"ABBES, Youcef",SDN,8209,individual,Italy
AL WASEL AND BABEL GENERAL TRADING LLC,SDN,8210,,United Arab Emirates
"AL-BASHAIR TRADING COMPANY, LTD",SDN,8211,,Iraq
AL-HUDA STATE COMPANY FOR RELIGIOUS TOURISM,SDN,8212,,Iraq
AVIATRANS ANSTALT,SDN,8213,,Liechtenstein
LOGARCHEO S.A.,SDN,8214,,Switzerland
"AHMED, Adnan S. Hasan",SDN,8215,individual,Jordan
"AL OBAIDI, Tarik Nasser S.",SDN,8216,individual,Iraq
"AL-QUBAYSI, Munir",SDN,8217,individual,Syria
"BAHNAM, Hikmat Jarjes",SDN,8218,individual,Iraq
"ALLANE, Hacene",SDN,8219,individual,
"DJERMANE, Kamel",SDN,8220,individual,
"EL-AICH, Dhou",SDN,8221,individual,
"ZERFAOUI, Ahmad",SDN,8222,individual,
AL-HARAMAIN & AL MASJED AL-AQSA CHARITY FOUNDATION : BOSNIA BRANCH,SDN,8223,,Bosnia and Herzegovina
TAIBAH INTERNATIONAL : BOSNIA BRANCH,SDN,8224,,Bosnia and Herzegovina
AL FURQAN,SDN,8225,,Bosnia and Herzegovina
"BURHAN, Dr. Sahir",SDN,8227,individual,United Arab Emirates
"HAMUDAT, General Maki Mustafa",SDN,8228,individual,Iraq
"SHABAN, Adib",SDN,8230,individual,
"SLEWA, Roodi",SDN,8231,individual,
"ARELLANO FELIX, Eduardo Ramon",SDN,8234,individual,
"ARELLANO FELIX, Francisco Javier",SDN,8235,individual,
ARELLANO FELIX ORGANIZATION,SDN,8236,,Mexico
JUAREZ CARTEL,SDN,8237,,Mexico
"NEMBHARD, Norris",SDN,8239,individual,
"NOORZAI, Haji Bashir",SDN,8240,individual,
"RAMCHARAN, Leebert",SDN,8241,individual,
"ZEVALLOS GONZALES, Fernando Melciades",SDN,8243,individual,
AERO CONTINENTE S.A,SDN,8244,,Peru
AVIANDINA S.A.C.,SDN,8245,,Peru
IAC INTERNATIONAL INC.,SDN,8247,,United States
"MEJIA MAGNANI, John Yvan",SDN,8248,individual,Peru
"SISTEMA DE DISTRIBUCION MUNDIAL, S.A.C.",SDN,8250,,Peru
"ZEVALLOS GONZALES, Lupe Maritza",SDN,8251,individual,Peru
"ZEVALLOS GONZALES, Milagros Angelina",SDN,8252,individual,Peru
"ZEVALLOS GONZALES, Winston Ricardo",SDN,8253,individual,Peru
AERO CONTINENTE (USA) INC.,SDN,8254,,United States
CARGO AIRCRAFT LEASING CORP.,SDN,8255,,United States
"INTERNATIONAL PACIFIC TRADING, INC.",SDN,8256,,United States
AL-HARAMAIN : AFGHANISTAN BRANCH,SDN,8258,,Afghanistan
AL-HARAMAIN : ALBANIA BRANCH,SDN,8259,,Albania
AL-HARAMAIN : BANGLADESH BRANCH,SDN,8260,,Bangladesh
AL-HARAMAIN : ETHIOPIA BRANCH,SDN,8261,,Ethiopia
AL-HARAMAIN : THE NETHERLANDS BRANCH,SDN,8262,,Netherlands
"AL-AQIL, Aqeel Abdulaziz Aqeeil",SDN,8263,individual,
"AL-TURKI, Hassan Abdullah Hersi",SDN,8264,individual,
"BARAKAT, Assad Ahmad",SDN,8265,individual,Brazil
CASA APOLLO,SDN,8266,,Paraguay
BARAKAT IMPORT EXPORT LTDA,SDN,8267,,Chile
"DARRAJI, Kamel",SDN,8269,individual,Italy
"JAMMALI, Imed Ben Bechir Ben Hamda",SDN,8271,individual,Italy
"LOUBIRI, Habib Ben Ahmed",SDN,8272,individual,Italy
"TRABELSI, Chabaane Ben Mohamed",SDN,8273,individual,Italy
"KRUNIC, Savo",SDN,8275,individual,Bosnia and Herzegovina
"PEJCIC, Mile",SDN,8276,individual,
"PETRIC, Zoran",SDN,8277,individual,
"BOUT, Viktor Anatolijevitch",SDN,8279,individual,
"RUPRAH, Sanjivan Singh",SDN,8294,individual,
A.W.A. ENGINEERING LIMITED,SDN,8306,,United Kingdom
"ABBAS, Abdul Hussein",SDN,8307,individual,Italy
ADMINCHECK LIMITED,SDN,8309,,United Kingdom
"ADVANCED ELECTRONICS DEVELOPMENT, LTD",SDN,8310,,United Kingdom
"AHMAD, Rasem",SDN,8311,individual,Jordan
"AHMAD, Wallid Issa",SDN,8312,individual,Iraq
"AL-AMIRI, Adnan Talib Hassim",SDN,8313,individual,United Kingdom
AL-ARABI TRADING COMPANY LIMITED,SDN,8314,,Iraq
"AL-ATRUSH, Abd al-Wahhab Umar Mirza",SDN,8315,individual,
"AL-AZAWI, Dafir",SDN,8316,individual,Iraq
"AL-BAZZAZ, Hikmet Abdallah",SDN,8317,individual,Iraq
"AL-DAJANI, Leila N.S.",SDN,8318,individual,Jordan
"AL-DAJANI, Nadim S.",SDN,8319,individual,Jordan
"AL-DAJANI, Sa'ad",SDN,8320,individual,Jordan
"AL-HAMMADI, Hamid Yusif",SDN,8323,individual,Iraq
"AL-HUWAYSH, Isam Rashid",SDN,8326,individual,Iraq
"AL-JABBURI, Sadi Tuma Abbas",SDN,8327,individual,Iraq
"AL-KHODAIR, Ahmad Hussein",SDN,8329,individual,
"AL-MAJID, Hussein Kamel Hassan",SDN,8330,individual,Iraq
"AL-MALIKI, Shabib Lazem",SDN,8331,individual,Iraq
"AL-QASIR, Nazar Jumah Ali",SDN,8332,individual,Iraq
"AL-RIDA, Karim Hasan",SDN,8333,individual,Iraq
"AL-RUBA, Dr. Khadim",SDN,8334,individual,Iraq
"AL-SAHHAF, Muhammad Said Kazim",SDN,8335,individual,Iraq
"AL-ZIBARI, Arshad Muhammad Ahmad Muhammad",SDN,8336,individual,Iraq
"ALAWI, Abdel-Salam Abdel-Rahman",SDN,8337,individual,Iraq
"ALWAN, Allaidin Hussain",SDN,8339,individual,Iraq
AMD CO. LTD AGENCY,SDN,8340,,Iraq
ARAB PETROLEUM ENGINEERING COMPANY LTD,SDN,8341,,Jordan
ARAB PROJECTS COMPANY S.A. LTD.,SDN,8342,,Jordan
ARCHI CENTRE I.C.E. LIMITED,SDN,8345,,United Kingdom
ARCHICONSULT LIMITED,SDN,8346,,United Kingdom
ASSOCIATED ENGINEERS,SDN,8347,,United Kingdom
"ATIA, Hachim K.",SDN,8348,individual,United Kingdom
"ATIA, Hachim K.",SDN,8349,individual,Iraq
"ATIA, Hachim K.",SDN,8350,individual,Iraq
ATLAS AIR CONDITIONING COMPANY LIMITED,SDN,8351,,United Kingdom
ATLAS EQUIPMENT COMPANY LIMITED,SDN,8352,,United Kingdom
BAROON SHIPPING COMPANY LIMITED,SDN,8354,,United Kingdom
"DAGHIR, Ali Ashour",SDN,8357,individual,United Kingdom
DURAND PROPERTIES LIMITED,SDN,8359,,United Kingdom
ENDSHIRE EXPORT MARKETING,SDN,8360,,United Kingdom
FALCON SYSTEMS,SDN,8364,,United Kingdom
"FARAJ, Samal Majid",SDN,8365,individual,Iraq
FARTRADE HOLDINGS S.A.,SDN,8366,,Switzerland
"FATTAH, Jum'a Abdul",SDN,8367,individual,Jordan
H & H METALFORM GMBH,SDN,8368,,Germany
"HABIB, Mohammed Turki",SDN,8369,individual,Iraq
HELFORD DIRECTORS LIMITED,SDN,8370,,United Kingdom
I.P.C. INTERNATIONAL LIMITED,SDN,8371,,United Kingdom
I.P.C. MARKETING LIMITED,SDN,8372,,United Kingdom
"INVESTACAST PRECISION CASTINGS, LTD.",SDN,8373,,United Kingdom
IRAQI ALLIED SERVICES LIMITED,SDN,8374,,United Kingdom
IRAQI FREIGHT SERVICES LIMITED,SDN,8375,,United Kingdom
IRAQI TRADE CENTER,SDN,8376,,United Arab Emirates
JARACO S.A.,SDN,8377,,Switzerland
"JASIM, Latif Nusayyif",SDN,8378,individual,Iraq
"JON, Hana Paul",SDN,8379,individual,United Kingdom
"JUME'AN, George",SDN,8380,individual,Jordan
"KARAGHULLY, Labeed A.",SDN,8382,individual,Iraq
KEENCLOUD LIMITED,SDN,8383,,United Kingdom
"KHALIL, Dr. Ahmad Murtada Ahmad",SDN,8384,individual,Iraq
"MALIK, Assim Mohammed Rafiq Abdul",SDN,8385,individual,Egypt
MEED INTERNATIONAL LIMITED,SDN,8387,,United Kingdom
"MOHAMED, Abdul Kader Ibrahim",SDN,8388,individual,China
"MUBARAK, Umid Medhat",SDN,8389,individual,Iraq
"NAMAN, Saalim",SDN,8390,individual,United Kingdom
"OMRAN, Karim Dhaidas",SDN,8392,individual,Iraq
ORIENT SHIPPING LIMITED,SDN,8393,,Saint Vincent and the Grenadines
PANDORA SHIPPING CO. S.A.,SDN,8394,,Honduras
PETRA NAVIGATION & INTERNATIONAL TRADING CO. LTD.,SDN,8395,,Iraq
RAJBROOK LIMITED,SDN,8396,,United Kingdom
"REYNOLDS AND WILSON, LTD.",SDN,8397,,United Kingdom
"RZOOKI, Hanna",SDN,8399,individual,Iraq
"SALIH, Abd al-Munim Ahmad",SDN,8401,individual,Iraq
T N K FABRICS LIMITED,SDN,8403,,United Kingdom
T.E.G. LIMITED,SDN,8404,,United Kingdom
T.M.G. ENGINEERING LIMITED,SDN,8405,,United Kingdom
"TALL, Aktham",SDN,8406,individual,Jordan
TARIQ ABU SHANAB EST. FOR TRADE & COMMERCE,SDN,8407,,Jordan
TECHNOLOGY AND DEVELOPMENT GROUP LTD,SDN,8408,,United Kingdom
"TIGRIS TRADING, INC.",SDN,8409,,United Kingdom
TRADING & MARITIME INVESTMENTS,SDN,8411,,Honduras
U.I. INTERNATIONAL,SDN,8412,,United Kingdom
"ZAHRAN, Yousuf",SDN,8413,individual,Jordan
"ZAINAL, Akram",SDN,8414,individual,Iraq
WHALE SHIPPING LTD.,SDN,8415,,Iraq
A.T.E. INTERNATIONAL LTD.,SDN,8416,,United Kingdom
"KUNFUTH, Abbas Khalaf",SDN,8418,individual,
"AL-TAMIMI, Muhannad Juma Y",SDN,8419,individual,
BLOTO INTERNATIONAL COMPANY,SDN,8420,,Iraq
MELFI MARINE CORPORATION S.A.,SDN,8422,,Cuba
"AL-BUTHE, Soliman",SDN,8591,individual,
AL-HARAMAIN FOUNDATION : COMOROS ISLANDS,SDN,8592,,Comoros
ISLAMIC AFRICAN RELIEF AGENCY,SDN,8593,,United States
"SULAIMAN, Mohammed Ibrahim",SDN,8594,individual,Sudan
"MAKKI, Jaffar Ahmad Abdullah",SDN,8595,individual,
"ABBAKAR MUHAMAD, Abdul Aziz",SDN,8596,individual,
"AL-SUDANI, Khalid Ahmad Jumah",SDN,8597,individual,Jordan
"BUISIR, Ibrahim",SDN,8598,individual,Ireland
"HERNANDEZ ZEA, Luis Antonio",SDN,8600,individual,Colombia
ACCIRENT S.A.,SDN,8731,,Colombia
AEROCOMERCIAL ALAS DE COLOMBIA LTDA.,SDN,8732,,Colombia
AEROVIAS ATLANTICO LTDA.,SDN,8733,,Colombia
ASOCIACION TURISTICA INTERNACIONAL S.C.S.,SDN,8734,,Colombia
CIA. CONSTRUCTORA Y COMERCIALIZADORA DEL SUR LTDA.,SDN,8735,,Colombia
DESARROLLOS AGROINDUSTRIALES S.A.,SDN,8737,,Colombia
GREEN ISLAND S.A.,SDN,8738,,Colombia
INTERCONTINENTAL DE FINANCIACION AEREA  S.A.,SDN,8740,,Colombia
INVERSIONES Y COMERCIALIZADORA INCOM LTDA.,SDN,8741,,Colombia
LARGO LEASING LTD.,SDN,8743,,Cayman Islands
TRANS PACIFIC WORLD LEASING LIMITED,SDN,8744,,Vanuatu
"VELEZ RENGIFO, Piedad",SDN,8745,individual,Colombia
"ARCE JARAMILLO, Melba Rosa",SDN,8746,individual,Mexico
ISLAMIC STATE OF IRAQ AND THE LEVANT,SDN,8759,,
SERCUBA,SDN,8761,,Cuba
"LABRA AVILES, Jesus Abraham",SDN,8800,individual,
"HIGUERA GUERRERO, Gilberto",SDN,8801,individual,
"PEREZ PASUENGO, Efrain",SDN,8802,individual,
"AURELIANO FELIX, Jorge",SDN,8803,individual,
"YANEZ GUERRERO, Rigoberto",SDN,8804,individual,
"MARTINEZ DUARTE, Armando",SDN,8805,individual,
"JANJALANI, Khadafi Abubakar",SDN,8807,individual,
